	Unnamed: 0	doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	isCorefKeep
3163	3163	tc/ch/00/ch_0009	64	78	So he found this new job as a financial consultant and seems to be happy with that.	So he found this new ability as a financial consultant and seems to be happy with that.	job -> ability	False	False	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[[[16, 16], [3, 9]]]	[['that', 'this new ability as a financial consultant']]	False
3085	3085	tc/ch/00/ch_0009	64	0	So he found this new job as a financial consultant and seems to be happy with that.	So he knows this new job as a financial consultant and seems to be happy with that.	found -> knows	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3086	3086	tc/ch/00/ch_0009	64	1	So he found this new job as a financial consultant and seems to be happy with that.	So he loves this new job as a financial consultant and seems to be happy with that.	found -> loves	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3087	3087	tc/ch/00/ch_0009	64	2	So he found this new job as a financial consultant and seems to be happy with that.	So he likes this new job as a financial consultant and seems to be happy with that.	found -> likes	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3088	3088	tc/ch/00/ch_0009	64	3	So he found this new job as a financial consultant and seems to be happy with that.	So he takes this new job as a financial consultant and seems to be happy with that.	found -> takes	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3089	3089	tc/ch/00/ch_0009	64	4	So he found this new job as a financial consultant and seems to be happy with that.	So he knew this new job as a financial consultant and seems to be happy with that.	found -> knew	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3090	3090	tc/ch/00/ch_0009	64	5	So he found this new job as a financial consultant and seems to be happy with that.	So he loved this new job as a financial consultant and seems to be happy with that.	found -> loved	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3091	3091	tc/ch/00/ch_0009	64	6	So he found this new job as a financial consultant and seems to be happy with that.	So he brings this new job as a financial consultant and seems to be happy with that.	found -> brings	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3092	3092	tc/ch/00/ch_0009	64	7	So he found this new job as a financial consultant and seems to be happy with that.	So he liked this new job as a financial consultant and seems to be happy with that.	found -> liked	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3093	3093	tc/ch/00/ch_0009	64	8	So he found this new job as a financial consultant and seems to be happy with that.	So he offers this new job as a financial consultant and seems to be happy with that.	found -> offers	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3094	3094	tc/ch/00/ch_0009	64	9	So he found this new job as a financial consultant and seems to be happy with that.	So he accepts this new job as a financial consultant and seems to be happy with that.	found -> accepts	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3095	3095	tc/ch/00/ch_0009	64	10	So he found this new job as a financial consultant and seems to be happy with that.	So he sees this new job as a financial consultant and seems to be happy with that.	found -> sees	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3096	3096	tc/ch/00/ch_0009	64	11	So he found this new job as a financial consultant and seems to be happy with that.	So he wants this new job as a financial consultant and seems to be happy with that.	found -> wants	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3097	3097	tc/ch/00/ch_0009	64	12	So he found this new job as a financial consultant and seems to be happy with that.	So he finds this new job as a financial consultant and seems to be happy with that.	found -> finds	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3098	3098	tc/ch/00/ch_0009	64	13	So he found this new job as a financial consultant and seems to be happy with that.	So he feels this new job as a financial consultant and seems to be happy with that.	found -> feels	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3099	3099	tc/ch/00/ch_0009	64	14	So he found this new job as a financial consultant and seems to be happy with that.	So he believes this new job as a financial consultant and seems to be happy with that.	found -> believes	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3100	3100	tc/ch/00/ch_0009	64	15	So he found this new job as a financial consultant and seems to be happy with that.	So he considers this new job as a financial consultant and seems to be happy with that.	found -> considers	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3101	3101	tc/ch/00/ch_0009	64	16	So he found this new job as a financial consultant and seems to be happy with that.	So he senses this new job as a financial consultant and seems to be happy with that.	found -> senses	False	True	[[[3, 5], [16, 16]]]	[['this new job', 'that']]	[]	[]	[]	[]	True
3270	3270	bc/msnbc/00/msnbc_0007	65	0	But they broke their word.	But they put their word /.	broke -> put	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3271	3271	bc/msnbc/00/msnbc_0007	65	1	But they broke their word.	But they take their word /.	broke -> take	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3272	3272	bc/msnbc/00/msnbc_0007	65	2	But they broke their word.	But they got their word /.	broke -> got	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3273	3273	bc/msnbc/00/msnbc_0007	65	3	But they broke their word.	But they took their word /.	broke -> took	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3274	3274	bc/msnbc/00/msnbc_0007	65	4	But they broke their word.	But they made their word /.	broke -> made	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3275	3275	bc/msnbc/00/msnbc_0007	65	5	But they broke their word.	But they like their word /.	broke -> like	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3276	3276	bc/msnbc/00/msnbc_0007	65	6	But they broke their word.	But they use their word /.	broke -> use	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3277	3277	bc/msnbc/00/msnbc_0007	65	7	But they broke their word.	But they found their word /.	broke -> found	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3278	3278	bc/msnbc/00/msnbc_0007	65	8	But they broke their word.	But they brought their word /.	broke -> brought	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3279	3279	bc/msnbc/00/msnbc_0007	65	9	But they broke their word.	But they make their word /.	broke -> make	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3280	3280	bc/msnbc/00/msnbc_0007	65	10	But they broke their word.	But they get their word /.	broke -> get	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3281	3281	bc/msnbc/00/msnbc_0007	65	11	But they broke their word.	But they think their word /.	broke -> think	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3282	3282	bc/msnbc/00/msnbc_0007	65	12	But they broke their word.	But they said their word /.	broke -> said	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3283	3283	bc/msnbc/00/msnbc_0007	65	13	But they broke their word.	But they bring their word /.	broke -> bring	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3284	3284	bc/msnbc/00/msnbc_0007	65	14	But they broke their word.	But they follow their word /.	broke -> follow	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3285	3285	bc/msnbc/00/msnbc_0007	65	15	But they broke their word.	But they want their word /.	broke -> want	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3286	3286	bc/msnbc/00/msnbc_0007	65	16	But they broke their word.	But they used their word /.	broke -> used	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3287	3287	bc/msnbc/00/msnbc_0007	65	17	But they broke their word.	But they say their word /.	broke -> say	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3288	3288	bc/msnbc/00/msnbc_0007	65	18	But they broke their word.	But they followed their word /.	broke -> followed	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3289	3289	bc/msnbc/00/msnbc_0007	65	19	But they broke their word.	But they know their word /.	broke -> know	True	True	[[[3, 3], [1, 1]]]	[['their', 'they']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	[[[1, 1], [3, 3]]]	[['they', 'their']]	True
3320	3320	pt/nt/40/nt_4009	69	0	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was born, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> born	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3321	3321	pt/nt/40/nt_4009	69	1	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was dying, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> dying	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3322	3322	pt/nt/40/nt_4009	69	2	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was walking, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> walking	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3323	3323	pt/nt/40/nt_4009	69	3	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was tired, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> tired	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3324	3324	pt/nt/40/nt_4009	69	4	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was talking, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> talking	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3325	3325	pt/nt/40/nt_4009	69	5	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was coming, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> coming	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3326	3326	pt/nt/40/nt_4009	69	6	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was told, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> told	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3327	3327	pt/nt/40/nt_4009	69	7	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was watching, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> watching	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3328	3328	pt/nt/40/nt_4009	69	8	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was thinking, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> thinking	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3329	3329	pt/nt/40/nt_4009	69	9	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was driving, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> driving	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3330	3330	pt/nt/40/nt_4009	69	10	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was killed, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> killed	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3331	3331	pt/nt/40/nt_4009	69	11	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was scared, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> scared	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3332	3332	pt/nt/40/nt_4009	69	12	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was lost, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> lost	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3333	3333	pt/nt/40/nt_4009	69	13	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was traveling, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> traveling	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3334	3334	pt/nt/40/nt_4009	69	14	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was saying, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> saying	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3335	3335	pt/nt/40/nt_4009	69	15	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was sleeping, he saw a man named Matthew sitting at the place for collecting taxes.	leaving -> sleeping	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
3336	3336	pt/nt/40/nt_4009	69	16	When Jesus was leaving, he saw a man named Matthew sitting at the place for collecting taxes.	When Jesus was leaving, he knew a man named Matthew sitting at the place for collecting taxes.	saw -> knew	True	True	[[[5, 5], [1, 1]]]	[['he', 'Jesus']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	[[[1, 1], [5, 5]]]	[['Jesus', 'he']]	True
